VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-10 10:54:41,2016-03-10 11:02:06,1,1.38,-73.98587799072266,40.75735855102539,1,N,-73.99015045166014,40.74164962768555,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 10:54:42,2016-03-10 11:31:34,3,17.39,-73.98027801513672,40.7558708190918,2,N,-73.7899398803711,40.64699172973633,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2016-03-10 10:54:42,2016-03-10 11:05:25,6,1.22,-73.99336242675781,40.742351531982415,1,N,-74.0053482055664,40.740058898925774,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 10:54:42,2016-03-10 11:03:28,1,0.79,-73.98226928710938,40.76835250854492,1,N,-73.97505187988281,40.76165771484375,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 10:54:42,2016-03-10 11:10:21,1,2.95,-73.99291229248048,40.76826858520508,1,N,-73.9578628540039,40.77873992919922,1,13.5,0.0,0.5,1.0,0.0,0.3,15.3
2,2016-03-10 10:54:43,2016-03-10 11:43:00,1,11.03,-73.86357879638672,40.769649505615234,1,N,-74.00643920898438,40.74781036376953,2,39.0,0.0,0.5,0.0,5.54,0.3,45.34
2,2016-03-10 10:54:43,2016-03-10 11:09:25,5,2.52,-73.95109558105469,40.786075592041016,1,N,-73.98387908935547,40.780792236328125,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2016-03-10 10:54:43,2016-03-10 10:57:40,1,0.54,-73.98308563232422,40.75591659545898,1,N,-73.9793701171875,40.751502990722656,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 10:54:44,2016-03-10 11:08:24,1,1.41,-73.97991943359375,40.76038360595703,1,N,-73.99352264404298,40.7513427734375,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 10:54:45,2016-03-10 11:17:01,1,5.47,-73.97798156738281,40.7530517578125,1,N,-74.00528717041014,40.70750045776367,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56
2,2016-03-10 10:54:45,2016-03-10 11:08:05,3,1.99,-73.97527313232422,40.78028106689453,1,N,-73.96845245361328,40.76205825805664,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 10:54:45,2016-03-10 10:58:58,1,0.7,-73.98260498046875,40.76658248901367,1,N,-73.99344635009764,40.768653869628906,1,5.0,0.0,0.5,1.45,0.0,0.3,7.25
2,2016-03-10 10:54:45,2016-03-10 10:56:36,1,0.58,-73.99173736572266,40.76491928100586,1,N,-73.98652648925781,40.77204132080078,1,4.0,0.0,0.5,2.0,0.0,0.3,6.8
2,2016-03-10 10:54:46,2016-03-10 11:04:09,6,1.58,-73.98312377929686,40.776565551757805,1,N,-73.9720001220703,40.79566955566406,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2016-03-10 10:54:46,2016-03-10 10:59:40,1,0.49,-73.9715576171875,40.75675964355469,1,N,-73.97161865234375,40.7505989074707,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:54:46,2016-03-10 11:22:56,1,5.66,-73.99214172363281,40.7641487121582,1,N,-73.98114776611328,40.71432113647461,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3
2,2016-03-10 10:54:46,2016-03-10 11:00:04,1,0.73,-73.97822570800781,40.75331115722656,1,N,-73.981201171875,40.747364044189446,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 10:54:47,2016-03-10 11:20:02,1,2.77,-73.9735107421875,40.74706268310546,1,N,-73.96337890625,40.77458190917969,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2016-03-10 10:54:47,2016-03-10 11:00:23,1,0.31,-73.97576904296875,40.751270294189446,1,N,-73.97122192382812,40.751289367675774,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:54:47,2016-03-10 11:15:29,2,2.04,-73.95404052734375,40.766544342041016,1,N,-73.9769058227539,40.7547264099121,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-10 10:54:47,2016-03-10 11:06:19,1,1.58,-73.97445678710938,40.75083160400391,1,N,-73.95738220214845,40.76591110229492,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 10:54:48,2016-03-10 10:59:17,6,0.47,-73.94950103759764,40.78086853027344,1,N,-73.95427703857422,40.7763900756836,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2016-03-10 10:54:48,2016-03-10 11:03:00,1,0.91,-74.00141906738281,40.73078918457031,1,N,-73.98990631103516,40.7334098815918,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 10:54:48,2016-03-10 11:15:25,1,1.75,-73.97637939453125,40.760417938232415,1,N,-73.98855590820312,40.7471923828125,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
2,2016-03-10 10:54:49,2016-03-10 11:06:29,1,1.22,-73.97380065917967,40.752071380615234,1,N,-73.96153259277344,40.76839065551758,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 10:54:50,2016-03-10 11:01:01,1,0.69,-74.00053405761719,40.72102737426758,1,N,-74.0086898803711,40.71920776367188,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2016-03-10 10:54:50,2016-03-10 10:58:19,3,0.46,-73.95803833007811,40.768600463867195,1,N,-73.96170043945312,40.77278137207031,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2016-03-10 10:54:50,2016-03-10 11:12:52,1,1.17,-73.9930191040039,40.749858856201165,1,N,-73.98806762695312,40.74383544921875,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-03-10 10:54:51,2016-03-10 11:07:14,1,1.72,-73.96785736083984,40.75974655151367,1,N,-73.9764633178711,40.77554321289063,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 10:54:51,2016-03-10 11:01:19,1,0.73,-73.97760009765625,40.75452423095703,1,N,-73.97858428955078,40.76218032836913,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 10:54:51,2016-03-10 11:00:13,1,0.81,-73.9837188720703,40.75531005859375,1,N,-73.9853286743164,40.7476806640625,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,2016-03-10 10:54:51,2016-03-10 11:01:47,3,1.54,-73.97519683837889,40.73286056518555,1,N,-73.9736328125,40.75058364868164,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 10:54:51,2016-03-10 10:57:33,1,0.33,-73.97879791259764,40.777488708496094,1,N,-73.97989654541014,40.78110122680664,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 10:54:52,2016-03-10 11:09:11,1,2.48,-73.98059844970702,40.7599983215332,1,N,-73.95542907714845,40.78261947631836,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38
2,2016-03-10 10:54:52,2016-03-10 11:06:59,2,2.35,-73.9797592163086,40.755149841308594,1,N,-73.99713897705078,40.72885894775391,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 10:54:52,2016-03-10 11:09:13,2,1.42,-73.99105072021484,40.7338981628418,1,N,-73.98928833007811,40.71826171875,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2016-03-10 10:54:52,2016-03-10 11:05:53,1,1.43,-73.98255157470702,40.76213073730469,1,N,-74.00279235839844,40.760528564453125,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 10:54:52,2016-03-10 11:42:18,5,8.63,-73.99017333984375,40.746578216552734,1,N,-73.91677856445312,40.81654739379882,2,35.0,0.0,0.5,0.0,0.0,0.3,35.8
2,2016-03-10 10:54:53,2016-03-10 11:07:23,6,1.56,-74.00491333007811,40.72970962524414,1,N,-74.00830078125,40.71173095703125,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 10:54:53,2016-03-10 11:07:26,1,1.67,-73.97854614257811,40.75138473510742,1,N,-73.99581909179686,40.73314666748047,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2016-03-10 10:54:53,2016-03-10 11:01:58,5,0.81,-74.00769805908203,40.73223876953125,1,N,-73.99578094482422,40.73678970336913,1,6.0,0.0,0.5,1.2,0.0,0.3,8.0
2,2016-03-10 10:54:53,2016-03-10 10:58:05,1,0.5,-73.973388671875,40.74340438842773,1,N,-73.97187042236328,40.74977111816406,1,4.5,0.0,0.5,1.08,0.0,0.3,6.38
2,2016-03-10 10:54:55,2016-03-10 10:57:18,1,0.29,-73.99649047851561,40.74200820922852,1,N,-73.99109649658203,40.73979949951172,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-03-10 10:54:56,2016-03-10 10:57:10,4,0.25,-73.97806549072266,40.75789642333984,1,N,-73.97608947753906,40.75495910644531,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2016-03-10 10:54:56,2016-03-10 11:01:16,1,1.15,-73.97998046875,40.78084182739258,1,N,-73.96866607666014,40.787628173828125,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-03-10 10:54:58,2016-03-10 11:19:30,1,3.3,-73.9864501953125,40.7259521484375,1,N,-74.00294494628906,40.75945663452149,1,17.0,0.0,0.5,5.34,0.0,0.3,23.14
2,2016-03-10 10:54:58,2016-03-10 11:00:59,1,0.75,-74.00341033935547,40.744178771972656,1,N,-74.00820922851561,40.74876022338867,1,6.0,0.0,0.5,1.5,0.0,0.3,8.3
2,2016-03-10 10:54:59,2016-03-10 11:01:49,4,1.0,-73.98710632324217,40.7393913269043,1,N,-73.9768829345703,40.75113296508789,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2016-03-10 10:55:00,2016-03-10 11:04:36,5,0.89,-74.00675964355469,40.73030853271485,1,N,-73.9954605102539,40.727100372314446,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2016-03-10 10:55:00,2016-03-10 11:01:37,1,1.18,-73.95706176757811,40.780723571777344,1,N,-73.96703338623048,40.766876220703125,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 10:55:00,2016-03-10 11:11:24,1,1.69,-73.97801208496092,40.78657150268555,1,N,-73.97872924804686,40.76435089111328,1,11.5,0.0,0.5,2.0,0.0,0.3,14.3
2,2016-03-10 10:55:00,2016-03-11 09:41:46,1,9.54,-73.86275482177734,40.768848419189446,1,N,-73.99262237548828,40.754493713378906,1,39.5,0.0,0.5,9.17,5.54,0.3,55.01
2,2016-03-10 10:55:01,2016-03-10 11:10:49,5,1.51,-73.98454284667967,40.764324188232415,1,N,-73.96196746826173,40.76206207275391,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-03-10 10:55:01,2016-03-10 11:12:57,3,1.92,-73.9920883178711,40.74968338012695,1,N,-73.98517608642578,40.730743408203125,1,12.5,0.0,0.5,3.99,0.0,0.3,17.29
2,2016-03-10 10:55:01,2016-03-10 11:04:57,1,1.0,-73.97801208496092,40.75244140625,1,N,-73.99134826660156,40.75048065185546,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 10:55:01,2016-03-10 11:00:04,1,1.7,-73.93431854248048,40.80217361450195,1,N,-73.92863464355469,40.790374755859375,2,7.0,0.0,0.5,0.0,5.54,0.3,13.34
2,2016-03-10 10:55:02,2016-03-10 11:06:10,1,1.28,-74.00525665283203,40.74062728881836,1,N,-74.0074920654297,40.72605514526367,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 10:55:02,2016-03-10 11:06:49,1,1.01,-73.98316192626953,40.744667053222656,1,N,-73.97759246826173,40.75635147094727,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8
2,2016-03-10 10:55:03,2016-03-10 11:19:16,1,2.21,-73.9866714477539,40.76143646240234,1,N,-73.96134185791014,40.7774772644043,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
2,2016-03-10 10:55:04,2016-03-10 11:03:37,1,0.56,-73.97112274169923,40.75106048583984,1,N,-73.97618865966798,40.74869155883789,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 10:55:04,2016-03-10 11:17:10,2,2.28,-73.95545959472656,40.76438903808594,1,N,-73.9842300415039,40.7548713684082,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
2,2016-03-10 10:55:06,2016-03-10 11:00:06,1,0.59,-73.94108581542967,40.79262924194336,1,N,-73.94879150390625,40.79740524291992,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:55:06,2016-03-10 11:01:21,1,1.06,-73.99707794189453,40.73752975463867,1,N,-74.00901794433594,40.73122024536133,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2016-03-10 10:55:06,2016-03-10 11:03:59,1,1.16,-73.97138214111328,40.76528930664063,1,N,-73.98375701904298,40.75550842285156,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2,2016-03-10 10:55:06,2016-03-10 11:48:18,1,14.03,-73.87059783935547,40.77359008789063,1,N,-74.00560760498048,40.72689056396485,1,50.0,0.0,0.5,11.27,5.54,0.3,67.61
2,2016-03-10 10:55:07,2016-03-10 11:00:13,2,0.66,-73.99042510986328,40.74184799194336,1,N,-73.98129272460938,40.74138641357422,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:55:07,2016-03-10 11:11:40,1,1.74,-73.9900131225586,40.75650024414063,1,N,-74.00752258300781,40.73942947387695,1,11.5,0.0,0.5,3.69,0.0,0.3,15.99
2,2016-03-10 10:55:07,2016-03-10 11:03:02,2,0.7,-73.95552062988281,40.779888153076165,1,N,-73.96037292480467,40.77132034301758,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 10:55:08,2016-03-10 11:11:56,1,1.89,-73.9986801147461,40.73493194580078,1,N,-73.97491455078125,40.74181365966797,1,12.0,0.0,0.5,3.2,0.0,0.3,16.0
2,2016-03-10 10:55:09,2016-03-10 11:08:38,1,1.05,-73.97216796875,40.754920959472656,1,N,-73.97209167480467,40.765411376953125,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 10:55:09,2016-03-10 11:06:08,1,1.33,-73.96791076660156,40.765430450439446,1,N,-73.95894622802734,40.7818603515625,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-03-10 10:55:10,2016-03-10 11:01:35,1,0.79,-73.9718017578125,40.75437927246094,1,N,-73.96443939208984,40.76456832885742,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 10:55:10,2016-03-10 11:03:25,1,1.83,-73.9781723022461,40.78834915161133,1,N,-73.98638916015625,40.76710891723633,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 10:55:10,2016-03-10 11:17:21,5,2.36,-74.0039520263672,40.75301742553711,1,N,-73.97727966308595,40.755718231201165,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
2,2016-03-10 10:55:10,2016-03-10 10:58:25,1,0.73,-73.97869873046875,40.748096466064446,1,N,-73.98628997802734,40.741676330566406,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2016-03-10 10:55:11,2016-03-10 11:03:58,5,0.84,-73.98088073730467,40.762813568115234,1,N,-73.98922729492188,40.7529411315918,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 10:55:11,2016-03-10 11:05:31,6,1.0,-74.0028076171875,40.72676849365234,1,N,-73.99835968017578,40.7169303894043,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 10:55:11,2016-03-10 11:02:40,1,0.92,-73.94631958007811,40.772830963134766,1,N,-73.95893096923827,40.780670166015625,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 10:55:11,2016-03-10 11:00:33,1,0.84,-73.99382019042967,40.74654006958008,1,N,-74.00312042236328,40.73625183105469,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:55:12,2016-03-10 11:06:04,1,1.47,-73.9757308959961,40.751258850097656,1,N,-73.99887084960938,40.7606315612793,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2016-03-10 10:55:12,2016-03-10 10:59:04,1,0.82,-73.97174835205078,40.79724884033203,1,N,-73.97521209716798,40.78775024414063,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:55:12,2016-03-10 11:08:37,1,1.83,-73.99903869628906,40.761009216308594,1,N,-73.99372100830078,40.742481231689446,1,10.0,0.0,0.5,1.5,0.0,0.3,12.3
2,2016-03-10 10:55:13,2016-03-10 11:10:45,1,1.2,-73.96593475341797,40.75468063354492,1,N,-73.97985076904298,40.74925994873047,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-03-10 10:55:13,2016-03-10 11:03:47,1,1.16,-73.98722076416014,40.733108520507805,1,N,-73.99507141113281,40.724891662597656,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 10:55:13,2016-03-10 11:01:56,1,0.48,-73.97226715087889,40.76530838012695,1,N,-73.97689819335938,40.7593002319336,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2016-03-10 10:55:13,2016-03-10 11:26:16,2,3.0,-73.95472717285155,40.765579223632805,1,N,-73.98648834228516,40.740081787109375,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36
2,2016-03-10 10:55:14,2016-03-10 11:02:07,1,0.98,-73.96038055419923,40.77880859375,1,N,-73.95371246337889,40.79087829589844,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2016-03-10 10:55:14,2016-03-10 11:10:52,4,3.13,-73.9888916015625,40.74242401123047,1,N,-74.01458740234375,40.71149063110352,1,13.0,0.0,0.5,3.45,0.0,0.3,17.25
2,2016-03-10 10:55:14,2016-03-10 10:58:26,1,0.47,-73.98622131347656,40.74403381347656,1,N,-73.97861480712889,40.741004943847656,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 10:55:14,2016-03-10 11:17:49,2,1.44,-73.97119903564453,40.75825119018555,1,N,-73.98960876464844,40.752349853515625,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,2016-03-10 10:55:15,2016-03-10 11:06:08,5,1.72,-73.97720336914062,40.77976608276367,1,N,-73.97233581542967,40.76313400268555,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2016-03-10 10:55:16,2016-03-10 11:18:30,1,5.09,-73.9864730834961,40.7593002319336,1,N,-74.01737976074217,40.70489883422852,1,20.5,0.0,0.5,4.26,0.0,0.3,25.56
2,2016-03-10 10:55:16,2016-03-10 11:12:15,1,1.14,-73.9767837524414,40.74763107299805,1,N,-73.98551940917967,40.74772644042969,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-03-10 10:55:17,2016-03-10 11:04:42,5,1.48,-73.97611236572266,40.76007080078125,1,N,-73.98992156982422,40.748931884765625,1,8.0,0.0,0.5,2.64,0.0,0.3,11.44
2,2016-03-10 10:55:17,2016-03-10 11:10:46,1,0.89,-73.99019622802734,40.737010955810554,1,N,-73.98361206054686,40.73181915283203,1,10.5,0.0,0.5,1.0,0.0,0.3,12.3
2,2016-03-10 10:55:17,2016-03-10 11:06:31,5,1.34,-73.99095153808595,40.75016784667969,1,N,-73.98332977294923,40.765869140625,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2016-03-10 10:55:17,2016-03-10 11:06:54,2,1.41,-73.98133087158203,40.72917938232422,1,N,-73.99759674072266,40.72298049926758,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 10:55:20,2016-03-10 11:16:06,1,2.0,-73.99371337890625,40.758766174316406,1,N,-73.99039459228516,40.73798370361328,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76
2,2016-03-10 10:55:20,2016-03-10 11:21:56,1,2.98,-73.99701690673827,40.72125244140625,1,N,-73.991943359375,40.75432586669922,1,18.0,0.0,0.5,0.0,0.0,0.3,18.8
2,2016-03-10 10:55:20,2016-03-10 11:07:08,1,0.82,-73.97406005859375,40.751800537109375,1,N,-73.97001647949219,40.76153945922852,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2016-03-10 10:55:21,2016-03-10 11:15:01,2,6.13,-73.97479248046875,40.74182891845703,1,N,-73.89238739013672,40.75246047973633,2,21.0,0.0,0.5,0.0,5.54,0.3,27.34
2,2016-03-10 10:55:21,2016-03-10 11:03:08,1,1.18,-73.9683837890625,40.799312591552734,1,N,-73.9576873779297,40.808609008789055,1,7.5,0.0,0.5,2.08,0.0,0.3,10.38
2,2016-03-10 10:55:21,2016-03-10 11:08:52,1,1.1,-73.96124267578125,40.76898956298828,1,N,-73.97421264648438,40.76279067993164,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-03-10 10:55:22,2016-03-10 11:01:17,1,0.39,-73.99658203125,40.747871398925774,1,N,-73.99309539794923,40.75271987915039,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2016-03-10 10:55:22,2016-03-10 11:12:40,1,3.59,-73.94571685791014,40.7752799987793,1,N,-73.98492431640625,40.74454116821289,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2016-03-10 10:55:22,2016-03-10 11:43:56,1,10.35,-73.86280822753906,40.7686653137207,1,N,-73.97869110107422,40.78327941894531,2,39.5,0.0,0.5,0.0,0.0,0.3,40.3
2,2016-03-10 10:55:23,2016-03-10 11:04:57,1,1.28,-73.98056030273438,40.732269287109375,1,N,-73.98063659667967,40.745208740234375,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 10:55:23,2016-03-10 11:04:58,1,1.34,-73.9490966796875,40.781368255615234,1,N,-73.95433044433594,40.76612091064453,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 10:55:24,2016-03-10 11:06:11,1,1.11,-74.00621795654298,40.734420776367195,1,N,-73.99107360839844,40.73492050170898,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-03-10 10:55:24,2016-03-10 11:08:11,1,1.32,-73.97248077392578,40.75933074951172,1,N,-73.97523498535155,40.7443733215332,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 10:55:24,2016-03-10 11:05:07,1,0.66,-73.98215484619139,40.76502227783203,1,N,-73.9866485595703,40.756446838378906,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2016-03-10 10:55:24,2016-03-10 11:07:32,1,0.9,-73.97891998291014,40.76396942138672,1,N,-73.98050689697266,40.754070281982415,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 10:55:25,2016-03-10 11:13:46,1,2.29,-73.97215270996092,40.78662872314453,1,N,-73.98033905029298,40.76021957397461,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2016-03-10 10:55:27,2016-03-10 11:02:33,1,1.18,-73.97464752197266,40.75381088256836,1,N,-73.98564147949219,40.741260528564446,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2016-03-10 10:55:27,2016-03-10 11:38:34,1,9.45,-73.87458801269531,40.774124145507805,1,N,-73.99349975585938,40.73618316650391,1,34.5,0.0,0.5,6.0,5.54,0.3,46.84
2,2016-03-10 10:55:27,2016-03-10 11:00:01,1,0.69,-73.96507263183594,40.75537109375,1,N,-73.97235870361328,40.75247573852539,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-03-10 10:55:27,2016-03-10 11:05:50,2,1.2,-73.98863983154298,40.737010955810554,1,N,-73.97640991210938,40.74990081787109,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
2,2016-03-10 10:55:27,2016-03-10 11:28:53,1,7.21,-74.01557159423827,40.71426773071289,1,N,-73.95532989501953,40.76465606689453,1,29.0,0.0,0.5,2.0,0.0,0.3,31.8
2,2016-03-10 10:55:27,2016-03-10 11:05:46,1,1.04,-73.97899627685547,40.7506217956543,1,N,-73.99275970458984,40.74789810180664,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2016-03-10 10:55:28,2016-03-10 11:32:57,1,10.62,-73.86351013183594,40.76974105834961,1,N,-73.97021484375,40.75486755371094,1,37.0,0.0,0.5,10.84,5.54,0.3,54.18
2,2016-03-10 10:55:28,2016-03-10 11:24:35,5,2.41,-73.95973205566406,40.767135620117195,1,N,-73.9877700805664,40.750736236572266,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56
2,2016-03-10 10:55:28,2016-03-10 11:02:26,1,1.29,-73.97602844238281,40.791481018066406,1,N,-73.97470092773438,40.77799987792969,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 10:55:28,2016-03-10 11:03:28,1,1.11,-73.97482299804686,40.75569152832031,1,N,-73.98455047607422,40.742923736572266,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
2,2016-03-10 10:55:28,2016-03-10 11:03:06,6,0.5,-73.99031066894531,40.740535736083984,1,N,-73.99031066894531,40.740535736083984,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 10:55:29,2016-03-10 11:05:44,1,1.72,-73.9732894897461,40.78509140014648,1,N,-73.96430206298828,40.76800537109375,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 10:55:30,2016-03-10 11:30:22,1,11.21,-73.87100219726561,40.77381896972656,1,N,-73.90683746337889,40.857303619384766,1,35.5,0.0,0.5,0.0,5.54,0.3,41.84
2,2016-03-10 10:55:30,2016-03-10 11:15:52,1,1.7,-73.95037078857422,40.77534866333008,1,N,-73.96769714355469,40.762939453125,1,13.0,0.0,0.5,4.14,0.0,0.3,17.94
2,2016-03-10 10:55:30,2016-03-10 10:58:12,1,0.57,-73.96050262451173,40.76976013183594,1,N,-73.95967864990233,40.77685928344727,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2016-03-10 10:55:30,2016-03-10 11:01:07,1,0.95,-73.99957275390625,40.76163864135742,1,N,-73.99320220947266,40.75216674804688,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2016-03-10 10:55:30,2016-03-10 11:21:45,3,3.9,-73.9358673095703,40.79523086547852,1,N,-73.96903991699219,40.761009216308594,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8
2,2016-03-10 10:55:30,2016-03-10 11:08:00,5,1.27,-73.97792053222656,40.754730224609375,1,N,-73.99411010742188,40.75020980834961,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-03-10 10:55:31,2016-03-10 11:02:27,3,1.25,-73.9861602783203,40.74055099487305,1,N,-74.004150390625,40.74148178100586,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-03-10 10:55:31,2016-03-10 11:22:40,2,2.47,-73.95899200439453,40.768184661865234,1,N,-73.9873046875,40.75322723388672,1,17.0,0.0,0.5,4.45,0.0,0.3,22.25
2,2016-03-10 10:55:31,2016-03-10 11:08:30,5,1.21,-73.99411010742188,40.751220703125,1,N,-73.97931671142578,40.758060455322266,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2016-03-10 10:55:32,2016-03-10 11:10:04,1,2.18,-73.97693634033203,40.787891387939446,1,N,-73.96495819091797,40.76824569702149,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38
2,2016-03-10 10:55:32,2016-03-10 11:21:10,1,5.37,-74.00762176513672,40.70705795288086,1,N,-73.97960662841797,40.75559616088867,1,22.5,0.0,0.5,4.66,0.0,0.3,27.96
